2024-12-22 11:39:20,637 INFO: Connected to Database
2024-12-22 11:39:20,640 INFO: Prepared operation for record: {'timestamp': '2024-11-01T08:00:00Z', 'location': 'Warehouse 1', 'temperature': 23.5}
2024-12-22 11:39:20,653 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-11-30T07:20:01.303135Z', 'temperature': 25.4}
2024-12-22 11:39:20,653 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-11-30T03:20:01.303135Z', 'temperature': 22.5}
2024-12-22 11:39:20,654 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-11-29T23:20:01.303135Z', 'temperature': 23.7}
2024-12-22 11:39:20,654 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-11-30T07:20:01.303135Z', 'temperature': 21.4}
2024-12-22 11:39:20,654 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-11-30T03:20:01.303135Z', 'temperature': 20.2}
2024-12-22 11:39:20,655 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-11-29T23:20:01.303135Z', 'temperature': 23.2}
2024-12-22 11:39:20,655 INFO: Prepared operation for record: {'timestamp': '2024-11-30T07:25:01.987552Z', 'location': 'Warehouse 1', 'temperature': 22.0}
2024-12-22 11:39:20,656 INFO: Prepared operation for record: {'timestamp': '2024-11-30T03:25:01.987552Z', 'location': 'Warehouse 1', 'temperature': 20.2}
2024-12-22 11:39:20,656 INFO: Prepared operation for record: {'timestamp': '2024-11-29T23:25:01.987552Z', 'location': 'Warehouse 1', 'temperature': 27.6}
2024-12-22 11:39:20,657 INFO: Prepared operation for record: {'timestamp': '2024-11-30T07:25:01.987552Z', 'location': 'Warehouse 2', 'temperature': 21.2}
2024-12-22 11:39:20,657 INFO: Prepared operation for record: {'timestamp': '2024-11-30T03:25:01.987552Z', 'location': 'Warehouse 2', 'temperature': 29.0}
2024-12-22 11:39:20,658 INFO: Prepared operation for record: {'timestamp': '2024-11-29T23:25:01.987552Z', 'location': 'Warehouse 2', 'temperature': 28.3}
2024-12-22 11:39:20,659 INFO: Prepared operation for record: {'timestamp': '2024-11-30T07:25:01.987552Z', 'location': 'Warehouse 3', 'temperature': 24.2}
2024-12-22 11:39:20,660 INFO: Prepared operation for record: {'timestamp': '2024-11-30T03:25:01.987552Z', 'location': 'Warehouse 3', 'temperature': 28.6}
2024-12-22 11:39:20,661 INFO: Prepared operation for record: {'timestamp': '2024-11-29T23:25:01.987552Z', 'location': 'Warehouse 3', 'temperature': 27.4}
2024-12-22 11:39:20,661 INFO: Prepared operation for record: {'timestamp': '2024-11-30T14:12:32.827864Z', 'location': 'Warehouse 1', 'temperature': 21.8}
2024-12-22 11:39:20,662 INFO: Prepared operation for record: {'timestamp': '2024-11-30T10:12:32.827864Z', 'location': 'Warehouse 1', 'temperature': 24.5}
2024-12-22 11:39:20,662 INFO: Prepared operation for record: {'timestamp': '2024-11-30T06:12:32.827864Z', 'location': 'Warehouse 1', 'temperature': 25.4}
2024-12-22 11:39:20,663 INFO: Prepared operation for record: {'timestamp': '2024-11-30T14:12:32.827864Z', 'location': 'Warehouse 2', 'temperature': 22.8}
2024-12-22 11:39:20,663 INFO: Prepared operation for record: {'timestamp': '2024-11-30T10:12:32.827864Z', 'location': 'Warehouse 2', 'temperature': 22.3}
2024-12-22 11:39:20,664 INFO: Prepared operation for record: {'timestamp': '2024-11-30T06:12:32.827864Z', 'location': 'Warehouse 2', 'temperature': 29.3}
2024-12-22 11:39:20,665 INFO: Prepared operation for record: {'timestamp': '2024-11-30T14:12:32.827864Z', 'location': 'Warehouse 3', 'temperature': 23.0}
2024-12-22 11:39:20,665 INFO: Prepared operation for record: {'timestamp': '2024-11-30T10:12:32.827864Z', 'location': 'Warehouse 3', 'temperature': 29.1}
2024-12-22 11:39:20,666 INFO: Prepared operation for record: {'timestamp': '2024-11-30T06:12:32.827864Z', 'location': 'Warehouse 3', 'temperature': 29.3}
2024-12-22 11:39:20,667 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-11-30T14:27:18.470078Z', 'temperature': 29.0}
2024-12-22 11:39:20,667 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-11-30T10:27:18.470078Z', 'temperature': 29.8}
2024-12-22 11:39:20,668 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-11-30T06:27:18.470078Z', 'temperature': 28.5}
2024-12-22 11:39:20,668 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-11-30T14:27:18.470078Z', 'temperature': 29.4}
2024-12-22 11:39:20,669 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-11-30T10:27:18.470078Z', 'temperature': 24.6}
2024-12-22 11:39:20,670 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-11-30T06:27:18.470078Z', 'temperature': 29.8}
2024-12-22 11:39:20,670 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-11-30T14:27:18.470078Z', 'temperature': 24.3}
2024-12-22 11:39:20,671 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-11-30T10:27:18.470078Z', 'temperature': 26.8}
2024-12-22 11:39:20,671 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-11-30T06:27:18.470078Z', 'temperature': 24.9}
2024-12-22 11:39:20,672 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-02T15:08:04.374480Z', 'temperature': 24.3}
2024-12-22 11:39:20,672 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-02T11:08:04.374480Z', 'temperature': 22.7}
2024-12-22 11:39:20,672 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-02T07:08:04.374480Z', 'temperature': 28.4}
2024-12-22 11:39:20,673 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-02T15:08:04.374480Z', 'temperature': 26.6}
2024-12-22 11:39:20,673 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-02T11:08:04.374480Z', 'temperature': 27.5}
2024-12-22 11:39:20,674 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-02T07:08:04.374480Z', 'temperature': 27.2}
2024-12-22 11:39:20,674 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-02T15:08:04.374480Z', 'temperature': 29.9}
2024-12-22 11:39:20,674 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-02T11:08:04.374480Z', 'temperature': 26.4}
2024-12-22 11:39:20,675 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-02T07:08:04.374480Z', 'temperature': 21.7}
2024-12-22 11:39:20,675 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-08T14:38:14.156857Z', 'temperature': 29.0}
2024-12-22 11:39:20,675 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-08T10:38:14.156857Z', 'temperature': 28.2}
2024-12-22 11:39:20,676 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-08T06:38:14.156857Z', 'temperature': 20.0}
2024-12-22 11:39:20,676 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-08T14:38:14.156857Z', 'temperature': 27.4}
2024-12-22 11:39:20,676 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-08T10:38:14.156857Z', 'temperature': 29.5}
2024-12-22 11:39:20,677 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-08T06:38:14.156857Z', 'temperature': 29.2}
2024-12-22 11:39:20,677 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-08T14:38:14.156857Z', 'temperature': 23.1}
2024-12-22 11:39:20,677 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-08T10:38:14.156857Z', 'temperature': 28.8}
2024-12-22 11:39:20,678 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-08T06:38:14.156857Z', 'temperature': 26.0}
2024-12-22 11:39:20,678 INFO: Prepared operation for record: {'timestamp': '2024-12-09T02:09:56.412080Z', 'location': 'Warehouse 1', 'temperature': 29.2}
2024-12-22 11:39:20,678 INFO: Prepared operation for record: {'timestamp': '2024-12-08T22:09:56.412080Z', 'location': 'Warehouse 1', 'temperature': 24.6}
2024-12-22 11:39:20,679 INFO: Prepared operation for record: {'timestamp': '2024-12-08T18:09:56.412080Z', 'location': 'Warehouse 1', 'temperature': 27.8}
2024-12-22 11:39:20,679 INFO: Prepared operation for record: {'timestamp': '2024-12-09T02:09:56.412080Z', 'location': 'Warehouse 2', 'temperature': 21.3}
2024-12-22 11:39:20,679 INFO: Prepared operation for record: {'timestamp': '2024-12-08T22:09:56.412080Z', 'location': 'Warehouse 2', 'temperature': 28.3}
2024-12-22 11:39:20,680 INFO: Prepared operation for record: {'timestamp': '2024-12-08T18:09:56.412080Z', 'location': 'Warehouse 2', 'temperature': 23.2}
2024-12-22 11:39:20,680 INFO: Prepared operation for record: {'timestamp': '2024-12-09T02:09:56.412080Z', 'location': 'Warehouse 3', 'temperature': 21.9}
2024-12-22 11:39:20,681 INFO: Prepared operation for record: {'timestamp': '2024-12-08T22:09:56.412080Z', 'location': 'Warehouse 3', 'temperature': 29.6}
2024-12-22 11:39:20,681 INFO: Prepared operation for record: {'timestamp': '2024-12-08T18:09:56.412080Z', 'location': 'Warehouse 3', 'temperature': 26.2}
2024-12-22 11:39:20,681 INFO: Prepared operation for record: {'timestamp': '2024-12-09T02:13:56.463208Z', 'location': 'Warehouse 1', 'temperature': 20.5}
2024-12-22 11:39:20,682 INFO: Prepared operation for record: {'timestamp': '2024-12-08T22:13:56.463208Z', 'location': 'Warehouse 1', 'temperature': 22.1}
2024-12-22 11:39:20,682 INFO: Prepared operation for record: {'timestamp': '2024-12-08T18:13:56.463208Z', 'location': 'Warehouse 1', 'temperature': 27.8}
2024-12-22 11:39:20,682 INFO: Prepared operation for record: {'timestamp': '2024-12-09T02:13:56.463208Z', 'location': 'Warehouse 2', 'temperature': 27.6}
2024-12-22 11:39:20,683 INFO: Prepared operation for record: {'timestamp': '2024-12-08T22:13:56.463208Z', 'location': 'Warehouse 2', 'temperature': 22.9}
2024-12-22 11:39:20,683 INFO: Prepared operation for record: {'timestamp': '2024-12-08T18:13:56.463208Z', 'location': 'Warehouse 2', 'temperature': 27.2}
2024-12-22 11:39:20,684 INFO: Prepared operation for record: {'timestamp': '2024-12-09T02:13:56.463208Z', 'location': 'Warehouse 3', 'temperature': 29.4}
2024-12-22 11:39:20,684 INFO: Prepared operation for record: {'timestamp': '2024-12-08T22:13:56.463208Z', 'location': 'Warehouse 3', 'temperature': 24.8}
2024-12-22 11:39:20,684 INFO: Prepared operation for record: {'timestamp': '2024-12-08T18:13:56.463208Z', 'location': 'Warehouse 3', 'temperature': 26.0}
2024-12-22 11:39:20,685 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-09T04:29:40.667462Z', 'temperature': 27.6}
2024-12-22 11:39:20,685 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-09T00:29:40.667462Z', 'temperature': 29.8}
2024-12-22 11:39:20,685 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-08T20:29:40.667462Z', 'temperature': 20.4}
2024-12-22 11:39:20,686 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-09T04:29:40.667462Z', 'temperature': 27.4}
2024-12-22 11:39:20,687 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-09T00:29:40.667462Z', 'temperature': 25.3}
2024-12-22 11:39:20,687 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-08T20:29:40.667462Z', 'temperature': 21.2}
2024-12-22 11:39:20,687 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-09T04:29:40.667462Z', 'temperature': 27.7}
2024-12-22 11:39:20,688 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-09T00:29:40.667462Z', 'temperature': 23.1}
2024-12-22 11:39:20,688 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-08T20:29:40.667462Z', 'temperature': 22.4}
2024-12-22 11:39:20,688 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-09T05:57:23.539266Z', 'temperature': 23.1}
2024-12-22 11:39:20,689 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-09T01:57:23.539266Z', 'temperature': 21.1}
2024-12-22 11:39:20,689 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-08T21:57:23.539266Z', 'temperature': 22.8}
2024-12-22 11:39:20,689 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-09T05:57:23.539266Z', 'temperature': 24.1}
2024-12-22 11:39:20,691 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-09T01:57:23.539266Z', 'temperature': 28.3}
2024-12-22 11:39:20,692 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-08T21:57:23.539266Z', 'temperature': 20.1}
2024-12-22 11:39:20,692 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-09T05:57:23.539266Z', 'temperature': 20.2}
2024-12-22 11:39:20,693 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-09T01:57:23.539266Z', 'temperature': 21.0}
2024-12-22 11:39:20,694 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-08T21:57:23.539266Z', 'temperature': 20.9}
2024-12-22 11:39:20,694 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-10T02:39:38.661093Z', 'temperature': 25.1}
2024-12-22 11:39:20,695 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-09T22:39:38.661093Z', 'temperature': 27.3}
2024-12-22 11:39:20,695 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-09T18:39:38.661093Z', 'temperature': 29.3}
2024-12-22 11:39:20,695 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-10T02:39:38.661093Z', 'temperature': 25.4}
2024-12-22 11:39:20,696 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-09T22:39:38.661093Z', 'temperature': 26.4}
2024-12-22 11:39:20,696 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-09T18:39:38.661093Z', 'temperature': 20.6}
2024-12-22 11:39:20,697 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-10T02:39:38.661093Z', 'temperature': 25.0}
2024-12-22 11:39:20,698 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-09T22:39:38.661093Z', 'temperature': 21.2}
2024-12-22 11:39:20,699 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-09T18:39:38.661093Z', 'temperature': 22.1}
2024-12-22 11:39:20,699 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-10T05:34:51.764202Z', 'temperature': 27.1}
2024-12-22 11:39:20,700 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-10T01:34:51.764202Z', 'temperature': 29.6}
2024-12-22 11:39:20,700 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-09T21:34:51.764202Z', 'temperature': 23.4}
2024-12-22 11:39:20,701 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-10T05:34:51.764202Z', 'temperature': 28.3}
2024-12-22 11:39:20,702 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-10T01:34:51.764202Z', 'temperature': 22.7}
2024-12-22 11:39:20,703 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-09T21:34:51.764202Z', 'temperature': 22.5}
2024-12-22 11:39:20,704 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-10T05:34:51.764202Z', 'temperature': 22.8}
2024-12-22 11:39:20,705 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-10T01:34:51.764202Z', 'temperature': 25.0}
2024-12-22 11:39:20,707 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-09T21:34:51.764202Z', 'temperature': 28.2}
2024-12-22 11:39:20,708 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-10T05:43:55.575085Z', 'temperature': 29.6}
2024-12-22 11:39:20,709 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-10T01:43:55.575085Z', 'temperature': 21.1}
2024-12-22 11:39:20,710 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-09T21:43:55.575085Z', 'temperature': 23.9}
2024-12-22 11:39:20,711 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-10T05:43:55.575085Z', 'temperature': 26.6}
2024-12-22 11:39:20,712 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-10T01:43:55.575085Z', 'temperature': 24.8}
2024-12-22 11:39:20,713 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-09T21:43:55.575085Z', 'temperature': 25.5}
2024-12-22 11:39:20,715 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-10T05:43:55.575085Z', 'temperature': 27.2}
2024-12-22 11:39:20,715 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-10T01:43:55.575085Z', 'temperature': 21.3}
2024-12-22 11:39:20,716 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-09T21:43:55.575085Z', 'temperature': 29.2}
2024-12-22 11:39:20,717 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-10T13:00:29.466667Z', 'temperature': 20.9}
2024-12-22 11:39:20,718 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-10T09:00:29.466667Z', 'temperature': 29.5}
2024-12-22 11:39:20,719 INFO: Prepared operation for record: {'location': 'Warehouse 1', 'timestamp': '2024-12-10T05:00:29.466667Z', 'temperature': 24.1}
2024-12-22 11:39:20,719 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-10T13:00:29.466667Z', 'temperature': 27.8}
2024-12-22 11:39:20,720 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-10T09:00:29.466667Z', 'temperature': 26.6}
2024-12-22 11:39:20,720 INFO: Prepared operation for record: {'location': 'Warehouse 2', 'timestamp': '2024-12-10T05:00:29.466667Z', 'temperature': 23.2}
2024-12-22 11:39:20,721 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-10T13:00:29.466667Z', 'temperature': 24.6}
2024-12-22 11:39:20,721 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-10T09:00:29.466667Z', 'temperature': 22.9}
2024-12-22 11:39:20,722 INFO: Prepared operation for record: {'location': 'Warehouse 3', 'timestamp': '2024-12-10T05:00:29.466667Z', 'temperature': 26.0}
2024-12-22 11:39:20,722 INFO: Prepared operation for record: {'timestamp': '2024-12-11T03:05:00.610666Z', 'location': 'Warehouse 1', 'temperature': 26.2}
2024-12-22 11:39:20,723 INFO: Prepared operation for record: {'timestamp': '2024-12-10T23:05:00.610666Z', 'location': 'Warehouse 1', 'temperature': 29.9}
2024-12-22 11:39:20,723 INFO: Prepared operation for record: {'timestamp': '2024-12-10T19:05:00.610666Z', 'location': 'Warehouse 1', 'temperature': 21.8}
2024-12-22 11:39:20,724 INFO: Prepared operation for record: {'timestamp': '2024-12-11T03:05:00.610666Z', 'location': 'Warehouse 2', 'temperature': 25.9}
2024-12-22 11:39:20,725 INFO: Prepared operation for record: {'timestamp': '2024-12-10T23:05:00.610666Z', 'location': 'Warehouse 2', 'temperature': 29.9}
2024-12-22 11:39:20,725 INFO: Prepared operation for record: {'timestamp': '2024-12-10T19:05:00.610666Z', 'location': 'Warehouse 2', 'temperature': 20.0}
2024-12-22 11:39:20,725 INFO: Prepared operation for record: {'timestamp': '2024-12-11T03:05:00.610666Z', 'location': 'Warehouse 3', 'temperature': 26.3}
2024-12-22 11:39:20,726 INFO: Prepared operation for record: {'timestamp': '2024-12-10T23:05:00.610666Z', 'location': 'Warehouse 3', 'temperature': 23.7}
2024-12-22 11:39:20,726 INFO: Prepared operation for record: {'timestamp': '2024-12-10T19:05:00.610666Z', 'location': 'Warehouse 3', 'temperature': 25.6}
2024-12-22 11:39:20,727 INFO: Prepared operation for record: {'timestamp': '2024-12-11T07:03:09.052974Z', 'location': 'Warehouse 1', 'temperature': 28.5}
2024-12-22 11:39:20,727 INFO: Prepared operation for record: {'timestamp': '2024-12-11T03:03:09.052974Z', 'location': 'Warehouse 1', 'temperature': 25.2}
2024-12-22 11:39:20,727 INFO: Prepared operation for record: {'timestamp': '2024-12-10T23:03:09.052974Z', 'location': 'Warehouse 1', 'temperature': 28.3}
2024-12-22 11:39:20,728 INFO: Prepared operation for record: {'timestamp': '2024-12-11T07:03:09.052974Z', 'location': 'Warehouse 2', 'temperature': 24.9}
2024-12-22 11:39:20,728 INFO: Prepared operation for record: {'timestamp': '2024-12-11T03:03:09.052974Z', 'location': 'Warehouse 2', 'temperature': 29.4}
2024-12-22 11:39:20,729 INFO: Prepared operation for record: {'timestamp': '2024-12-10T23:03:09.052974Z', 'location': 'Warehouse 2', 'temperature': 22.4}
2024-12-22 11:39:20,729 INFO: Prepared operation for record: {'timestamp': '2024-12-11T07:03:09.052974Z', 'location': 'Warehouse 3', 'temperature': 26.2}
